"","route_pattern_id","route_id","direction_id","route_pattern_name","route_pattern_time_desc","route_pattern_typicality","route_pattern_sort_order","representative_trip_id"
"2483","Red-1-0","Red",0,"Alewife - Ashmont","",1,10010004,"50890602"
"2484","Red-3-0","Red",0,"Alewife - Braintree","",1,10010005,"50890817"
"2485","Red-1-0_70061_70067_2","Red",0,"Harvard - Ashmont","",4,10010099,"50891413-AlewifeHarvard2"
"2486","Red-3-0_70061_70067_2","Red",0,"Harvard - Braintree","",4,10010099,"50891584-AlewifeHarvard2"
"2487","Red-1-1","Red",1,"Ashmont - Alewife","",1,10010104,"50890494"
"2488","Red-3-1","Red",1,"Braintree - Alewife","",1,10010105,"50890710"
"2489","Red-1-1_70068_70061_0","Red",1,"Ashmont - Harvard","",4,10010199,"50891327-AlewifeHarvard0"
"2490","Red-3-1_70068_70061_0","Red",1,"Braintree - Harvard","",4,10010199,"50891499-AlewifeHarvard0"
"2491","Mattapan-_-0","Mattapan",0,"Ashmont - Mattapan","",1,10011000,"50973684"
"2492","Mattapan-_-1","Mattapan",1,"Mattapan - Ashmont","",1,10011100,"50973682"
"2493","Orange-3-0","Orange",0,"Oak Grove - Forest Hills","",1,10020000,"51023386"
"2494","Orange-3-1","Orange",1,"Forest Hills - Oak Grove","",1,10020100,"51023461"
"2495","Green-B-812-0","Green-B",0,"Government Center - Boston College","",1,10032000,"50974004"
"2496","Green-B-812-1","Green-B",1,"Boston College - Government Center","",1,10032100,"50974003"
"2497","Green-C-832-0","Green-C",0,"Government Center - Cleveland Circle","",1,10033000,"50974143"
"2498","Green-C-832-1","Green-C",1,"Cleveland Circle - Government Center","",1,10033100,"50974144"
"2499","Green-D-851-0","Green-D",0,"North Station - Riverside","",1,10034000,"50974369"
"2500","Green-D-855-0","Green-D",0,"Union Square - Riverside","Weekday early mornings only",3,10034004,"50974443"
"2501","Green-D-851-0_70169_70161_0","Green-D",0,"North Station - Newton Highlands","",4,10034099,"50977301-NewtonHighlandsRiverside0"
"2502","Green-D-851-0_70175_70161_0","Green-D",0,"North Station - Reservoir","",4,10034099,"50977301-ReservoirRiverside0"
"2503","Green-D-851-1","Green-D",1,"Riverside - North Station","",1,10034100,"50974367"
"2504","Green-D-855-1","Green-D",1,"Riverside - Union Square","Weekday mornings only",3,10034104,"50974444"
"2505","Green-D-851-1_70160_70168_2","Green-D",1,"Newton Highlands - North Station","",4,10034199,"50976529-NewtonHighlandsRiverside2"
"2506","Green-D-851-1_70160_70174_2","Green-D",1,"Reservoir - North Station","",4,10034199,"50976529-ReservoirRiverside2"
"2507","Green-E-885-0","Green-E",0,"Union Square - Heath Street","",1,10035000,"50973989"
"2508","Green-E-885-1","Green-E",1,"Heath Street - Union Square","",1,10035100,"50973988"
"2509","Blue-6-0","Blue",0,"Wonderland - Bowdoin","",1,10040000,"50982312"
"2510","Blue-8-0","Blue",0,"Orient Heights - Bowdoin","",3,10040004,"50982535"
"2511","Blue-6-0_70047_70838_0","Blue",0,"Wonderland - Airport","",4,10040099,"50982312-AirportBowdoinViaGate0"
"2512","Blue-6-0_70059_70051_2","Blue",0,"Orient Heights - Bowdoin","",4,10040099,"50982312-OrientHeightsWonderland2"
"2513","Blue-8-0_70047_70838_0","Blue",0,"Orient Heights - Airport","",4,10040099,"50982535-AirportBowdoinViaGate0"
"2514","Blue-6-1","Blue",1,"Bowdoin - Wonderland","",1,10040100,"50982363"
"2515","Blue-6-1_70038_70048_2","Blue",1,"Airport - Wonderland","",4,10040199,"50982363-AirportBowdoinViaGate2"
"2516","Blue-6-1_70052_70060_0","Blue",1,"Bowdoin - Orient Heights","",4,10040199,"50982363-OrientHeightsWonderland0"
"2517","741-_-0","741",0,"South Station - Logan Airport Terminals","",1,10051000,"51272686"
"2518","741-_-1","741",1,"Logan Airport Terminals - South Station","",1,10051100,"51272692"
"2519","741-2-1","741",1,"Logan Airport Terminals - South Station (Surface Route)","Late nights only",3,10051104,"51272900"
"2520","742-_-0","742",0,"South Station - Drydock Ave (PM Route)","",2,10052005,"51272296"
"2521","742-3-1","742",1,"Drydock Ave - South Station (PM - Omits 88 Black Falcon Ave)","",1,10052100,"51272299"
"2522","743-_-0","743",0,"South Station - Chelsea Station","",1,10053000,"51273435"
"2523","743-_-1","743",1,"Chelsea Station - South Station","",1,10053100,"51273437"
"2524","743-1-1","743",1,"Chelsea Station - South Station (Surface Route)","Late nights only",3,10053104,"51273648"
"2525","751-_-0","751",0,"South Station - Nubian Station","",1,10055000,"51272090"
"2526","751-_-1","751",1,"Nubian Station - South Station","",1,10055100,"51272089"
"2527","749-_-0","749",0,"Temple Place - Nubian Station","",1,10056000,"51271801"
"2528","749-_-1","749",1,"Nubian Station - Temple Place","",1,10056100,"51271800"
"2529","746-_-0","746",0,"South Station - Silver Line Way","",1,10057000,"51272345"
"2530","746-_-1","746",1,"Silver Line Way - South Station","",1,10057100,"51272086"
"2531","CR-Fairmount-dc5eb181-0","CR-Fairmount",0,"South Station - Readville via Fairmount","",1,20001000,"CR-500883-925"
"2532","CR-Fairmount-3dfc2722-1","CR-Fairmount",1,"Readville - South Station via Fairmount","",1,20001100,"CR-500882-926"
"2533","CR-Fitchburg-979a6935-0","CR-Fitchburg",0,"North Station - Wachusett","",1,20002000,"CR-503411-433"
"2534","CR-Fitchburg-ce651dfc-0","CR-Fitchburg",0,"North Station - Littleton/Route 495","",2,20002001,"CR-503251-2411"
"2535","CR-Fitchburg-008fca34-1","CR-Fitchburg",1,"Wachusett - North Station","",1,20002100,"CR-503412-432"
"2536","CR-Fitchburg-472835d4-1","CR-Fitchburg",1,"Littleton/Route 495 - North Station","",2,20002101,"CR-503270-2414"
"2537","CR-Worcester-38e2728b-0","CR-Worcester",0,"South Station - Worcester","",1,20003000,"CR-532883-535"
"2538","CR-Worcester-31b7b4bc-0","CR-Worcester",0,"South Station - Framingham","",2,20003001,"CR-532280-595"
"2539","CR-Worcester-1d310675-0","CR-Worcester",0,"South Station - Worcester","",2,20003002,"CR-532882-527"
"2540","CR-Worcester-b38f30d8-0","CR-Worcester",0,"South Station - Worcester","",2,20003003,"CR-532881-503"
"2541","CR-Worcester-c7319c64-1","CR-Worcester",1,"Worcester - South Station","",1,20003100,"CR-532302-508"
"2542","CR-Worcester-b8da484f-1","CR-Worcester",1,"Worcester - South Station","",2,20003101,"CR-532030-526"
"2543","CR-Worcester-74814426-1","CR-Worcester",1,"Framingham - South Station","",2,20003102,"CR-532044-592"
"2544","CR-Worcester-efaae72e-1","CR-Worcester",1,"Framingham - South Station","",2,20003103,"CR-532045-596"
"2545","CR-Worcester-96ddd717-1","CR-Worcester",1,"Worcester - South Station","",2,20003104,"CR-532304-506"
"2546","CR-Franklin-e19b0358-0","CR-Franklin",0,"South Station - Forge Park/495 via Back Bay","",1,20004000,"CR-502194-729"
"2547","CR-Franklin-f497dbd2-0","CR-Franklin",0,"South Station - Norwood Central via Back Bay","",2,20004001,"CR-502187-745"
"2548","CR-Franklin-58bf35a6-0","CR-Franklin",0,"South Station - Forge Park/495 via Fairmount","",2,20004002,"CR-502192-731"
"2549","CR-Franklin-dcca6140-0","CR-Franklin",0,"South Station - Forge Park/495 via Back Bay","",2,20004003,"CR-502198-725"
"2550","CR-Franklin-2c9035ac-0","CR-Franklin",0,"South Station - Walpole via Back Bay","",2,20004004,"CR-502651-717"
"2551","CR-Franklin-93556463-0","CR-Franklin",0,"South Station - Walpole via Back Bay","",2,20004005,"CR-502653-705"
"2552","CR-Franklin-efecf2cd-1","CR-Franklin",1,"Forge Park/495 - South Station via Back Bay","",1,20004100,"CR-502193-730"
"2553","CR-Franklin-0bc5279e-1","CR-Franklin",1,"Forge Park/495 - South Station via Back Bay","",2,20004101,"CR-502199-724"
"2554","CR-Franklin-0e04afee-1","CR-Franklin",1,"Walpole - South Station via Back Bay","",2,20004102,"CR-502652-722"
"2555","CR-Greenbush-6d652c57-0","CR-Greenbush",0,"South Station - Greenbush","",1,20005000,"CR-BIKEADJ-502275-095"
"2556","CR-Greenbush-414eb5a9-1","CR-Greenbush",1,"Greenbush - South Station","",1,20005100,"CR-BIKEADJ-502276-094"
"2557","CR-Haverhill-ead99721-0","CR-Haverhill",0,"North Station - Haverhill via Reading","",1,20006000,"CR-503379-223"
"2558","CR-Haverhill-d8edcefc-0","CR-Haverhill",0,"North Station - Haverhill","",2,20006001,"CR-503500-217"
"2559","CR-Haverhill-1ec1f271-0","CR-Haverhill",0,"North Station - Reading","",2,20006002,"CR-503380-281"
"2560","CR-Haverhill-5c4518ee-1","CR-Haverhill",1,"Haverhill - North Station via Reading","",1,20006100,"CR-503494-224"
"2561","CR-Haverhill-76e7e4ff-1","CR-Haverhill",1,"Haverhill - North Station","",2,20006101,"CR-503499-218"
"2562","CR-Haverhill-dbb78d1b-1","CR-Haverhill",1,"Reading - North Station","",2,20006103,"CR-503476-298"
"2563","CR-Kingston-8edf9cf3-0","CR-Kingston",0,"South Station - Kingston","",1,20007000,"CR-BIKEADJ-502302-063"
"2564","CR-Kingston-a80a8fd4-0","CR-Kingston",0,"Braintree - Kingston","",2,20007001,"CR-BIKEADJ-502301-065"
"2565","CR-Kingston-5615f391-1","CR-Kingston",1,"Kingston - South Station","",1,20007100,"CR-BIKEADJ-502304-062"
"2566","CR-Kingston-285ad791-1","CR-Kingston",1,"Kingston - Braintree","",2,20007101,"CR-BIKEADJ-502303-064"
"2567","CR-Lowell-3b023975-0","CR-Lowell",0,"North Station - Lowell","",1,20008000,"CR-503441-341"
"2568","CR-Lowell-89fe964c-1","CR-Lowell",1,"Lowell - North Station","",1,20008100,"CR-503383-312"
"2569","CR-Middleborough-2507c3b4-0","CR-Middleborough",0,"South Station - Middleborough/Lakeville","",1,20009000,"CR-BIKEADJ-502151-003"
"2570","CR-Middleborough-cd96ff97-1","CR-Middleborough",1,"Middleborough/Lakeville - South Station","",1,20009100,"CR-BIKEADJ-502142-002"
"2571","CR-Needham-8ca06f5a-0","CR-Needham",0,"South Station - Needham Heights","",1,20010000,"CR-500836-613"
"2572","CR-Needham-ba733d01-0","CR-Needham",0,"Forest Hills - Needham Heights","",2,20010001,"CR-502224-633"
"2573","CR-Needham-31ea698c-1","CR-Needham",1,"Needham Heights - South Station","",1,20010100,"CR-500837-616"
"2574","CR-Newburyport-76fa2c91-0","CR-Newburyport",0,"North Station - Newburyport","",1,20011000,"CR-503368-145-MRRockport"
"2575","CR-Newburyport-adde8a7c-0","CR-Newburyport",0,"North Station - Manchester","",1,20011001,"CR-A521782-123-MRNewbptSlmRockport"
"2576","CR-Newburyport-23488827-0","CR-Newburyport",0,"North Station - Beverly","",2,20011003,"CR-A522050-191-MRNewbptSlmRockport"
"2577","CR-Newburyport-9fc94546-0","CR-Newburyport",0,"North Station - Salem","",2,20011004,"CR-A522053-149-MRNewbptSlmRockport0"
"2578","CR-Newburyport-d340fe35-0","CR-Newburyport",0,"Salem - Newburyport","",2,20011007,"CR-503363-167-MRRockport"
"2579","CR-Newburyport-cb740ab0-0","CR-Newburyport",0,"North Station - West Gloucester","",2,20011008,"CR-A521767-117-MRNewbptSlmRockport"
"2580","CR-Newburyport-98fe3d94-0","CR-Newburyport",0,"North Station - Beverly","",2,20011009,"CR-A521780-103-MRNewbptSlmRockport"
"2581","CR-Newburyport-41467013-0","CR-Newburyport",0,"North Station - Newburyport","",2,20011010,"CR-503365-141-MRRockport"
"2582","CR-Newburyport-4444b78b-0","CR-Newburyport",0,"North Station - Manchester","",2,20011011,"CR-A521778-111-MRNewbptSlmRockport"
"2583","CR-Newburyport-e4feaecd-0","CR-Newburyport",0,"North Station - Salem","",2,20011013,"CR-A522049-161-MRNewbptSlmRockport0"
"2584","CR-Newburyport-173cb7ae-1","CR-Newburyport",1,"West Gloucester - North Station","",1,20011100,"CR-A521756-106-MRNewbptSlmRockport"
"2585","CR-Newburyport-ff47d622-1","CR-Newburyport",1,"Newburyport - North Station","",1,20011101,"CR-503367-150-MRRockport"
"2586","CR-Newburyport-6c947f8b-1","CR-Newburyport",1,"Beverly - North Station","",2,20011102,"CR-A521574-192-MRNewbptSlmRockport"
"2587","CR-Newburyport-2487f081-1","CR-Newburyport",1,"Salem - North Station","",2,20011103,"CR-A522047-152-MRNewbptSlmRockport2"
"2588","CR-Newburyport-bcb24456-1","CR-Newburyport",1,"West Gloucester - North Station","",2,20011104,"CR-A521751-100-MRNewbptSlmRockport"
"2589","CR-Newburyport-752605f8-1","CR-Newburyport",1,"Newburyport - North Station","",2,20011105,"CR-503364-140-MRRockport"
"2590","CR-Newburyport-f0909b4e-1","CR-Newburyport",1,"Beverly - North Station","",2,20011106,"CR-A521571-198-MRNewbptSlmRockport"
"2591","CR-Newburyport-a5611c8c-1","CR-Newburyport",1,"Salem - North Station","",2,20011107,"CR-A522046-158-MRNewbptSlmRockport2"
"2592","CR-Providence-d29e0167-0","CR-Providence",0,"South Station - Stoughton","",1,20012000,"CR-500852-877"
"2593","CR-Providence-55a1868e-0","CR-Providence",0,"South Station - Wickford Junction","",1,20012001,"CR-500858-803"
"2594","CR-Providence-cfcbef70-0","CR-Providence",0,"South Station - Providence","",2,20012002,"CR-501048-813"
"2595","CR-Providence-cb091089-0","CR-Providence",0,"South Station - Wickford Junction","",2,20012003,"CR-500872-809"
"2596","CR-Providence-f8bf5f7f-0","CR-Providence",0,"South Station - Providence","",2,20012004,"CR-500912-811"
"2597","CR-Providence-c8a4ba7c-0","CR-Providence",0,"South Station - Stoughton","",2,20012005,"CR-500915-865"
"2598","CR-Providence-d01bc229-0","CR-Providence",0,"South Station - Providence","",2,20012006,"CR-501071-839"
"2599","CR-Providence-7eca5500-0","CR-Providence",0,"South Station - Wickford Junction","",2,20012007,"CR-502167-827"
"2600","CR-Providence-cc900769-1","CR-Providence",1,"Stoughton - South Station","",1,20012100,"CR-500855-878"
"2601","CR-Providence-9c45e964-1","CR-Providence",1,"Wickford Junction - South Station","",1,20012101,"CR-500893-820"
"2602","CR-Providence-af596fdf-1","CR-Providence",1,"Providence - South Station","",2,20012102,"CR-501023-818"
"2603","CR-Providence-1f705844-1","CR-Providence",1,"Wickford Junction - South Station","",2,20012103,"CR-500977-830"
"2604","CR-Providence-e99e5ce2-1","CR-Providence",1,"Providence - South Station","",2,20012104,"CR-500987-800"
"2605","CR-Providence-87821f71-1","CR-Providence",1,"Wickford Junction - South Station","",2,20012105,"CR-501025-836"
"2606","CR-Providence-bffb2f0c-1","CR-Providence",1,"Providence - South Station","",2,20012106,"CR-501030-824"
"2607","CR-Providence-4f7f6e16-1","CR-Providence",1,"Wickford Junction - South Station","",2,20012107,"CR-502177-810"
"2608","Boat-F4-0-0","Boat-F4",0,"Long Wharf - Charlestown Navy Yard","",1,30001000,"Boat-F4-0630-Long-Weekday-Spring-22"
"2609","Boat-F4-0-1","Boat-F4",1,"Charlestown Navy Yard - Long Wharf","",1,30001100,"Boat-F4-0645-Charlestown-Weekday-Spring-22"
"2610","Boat-F1-0-0","Boat-F1",0,"Long Wharf - Hingham via Logan Airport & Hull","",1,30002000,"Boat-F1-1300-Long-Weekday-Spring-22"
"2611","Boat-F1-1-0","Boat-F1",0,"Long Wharf - Hingham via Hull","",1,30002001,"Boat-F1-1100-Long-Weekday-Spring-22"
"2612","Boat-F1-2-0","Boat-F1",0,"Rowes Wharf - Hingham","Weekdays only",1,30002002,"Boat-F1-0650-Rowes-Weekday-Spring-22"
"2613","Boat-F1-3-0","Boat-F1",0,"Long Wharf - Hull","",2,30002003,"Boat-F1-0800-Long-Weekday-Spring-22"
"2614","Boat-F1-4-0","Boat-F1",0,"Long Wharf - Hingham via Logan Airport","",2,30002004,"Boat-F1-0910-Long-Weekday-Spring-22"
"2615","Boat-F1-5-0","Boat-F1",0,"Long Wharf - Hingham via Georges Island & Hull","Summer weekday middays only",1,30002005,"Boat-F1-1300-Long-Weekday-Summer-22"
"2616","Boat-F1-6-0","Boat-F1",0,"Long Wharf - Hingham","",2,30002006,"Boat-F1-1215-Long-Weekday-Spring-22"
"2617","Boat-F1-7-0","Boat-F1",0,"Long Wharf - Hingham via Georges Island","",2,30002007,"Boat-F1-1200-Long-Sunday-Summer-22"
"2618","Boat-F1-9-0","Boat-F1",0,"Long Wharf - Hull via Logan Airport","",2,30002009,"Boat-F1-0625-Long-Weekday-Spring-22"
"2619","Boat-F1-0-1","Boat-F1",1,"Hingham - Long Wharf via Hull & Logan Airport","",1,30002100,"Boat-F1-1300-Hingham-Weekday-Spring-22"
"2620","Boat-F1-1-1","Boat-F1",1,"Hingham - Long Wharf via Hull","",1,30002101,"Boat-F1-0540-Hingham-Weekday-Spring-22"
"2621","Boat-F1-2-1","Boat-F1",1,"Hingham - Rowes Wharf","Weekdays only",1,30002102,"Boat-F1-0600-Hingham-Weekday-Spring-22"
"2622","Boat-F1-3-1","Boat-F1",1,"Hull - Long Wharf","",2,30002103,"Boat-F1-0730-Hull-Weekday-Spring-22"
"2623","Boat-F1-4-1","Boat-F1",1,"Hingham - Long Wharf via Logan Airport","",2,30002104,"Boat-F1-1000-Hingham-Weekday-Spring-22"
"2624","Boat-F1-5-1","Boat-F1",1,"Hingham - Long Wharf via Hull & Georges Island","",1,30002105,"Boat-F1-1100-Hingham-Sunday-Summer-22"
"2625","Boat-F1-6-1","Boat-F1",1,"Hingham - Long Wharf","",2,30002106,"Boat-F1-1400-Hingham-Weekday-Spring-22"
"2626","Boat-F1-7-1","Boat-F1",1,"Hingham - Long Wharf via Georges Island","",2,30002107,"Boat-F1-1000-Hingham-Sunday-Summer-22"
"2627","Boat-F1-8-1","Boat-F1",1,"Hingham - Long Wharf via Georges Island & Logan Airport","Summer weekday middays only",2,30002108,"Boat-F1-1000-Hingham-Weekday-Summer-22"
"2628","Boat-EastBoston-0-0","Boat-EastBoston",0,"Long Wharf - Lewis Wharf","",4,30005099,"EastBostonFerry-Weekday-0-06:20:00"
"2629","Boat-EastBoston-0-1","Boat-EastBoston",1,"Lewis Wharf - Long Wharf","",4,30005199,"EastBostonFerry-Weekday-1-06:00:00"
"2630","747-_-0","747",0,"Ruggles Station - Sullivan Square Station","Weekdays only",1,40020000,"51049684"
"2631","747-_-1","747",1,"Sullivan Square Station - Ruggles Station","Weekdays only",1,40020100,"51049685"
"2632","708-1-0","708",0,"Andrew Station - Ave Louis Pasteur","Weekdays only",1,40030000,"51049657"
"2633","708-_-0","708",0,"Andrew Station - Brookline Ave","Weekdays only",1,40030003,"51049667"
"2634","708-_-1","708",1,"Brookline Ave - Andrew Station","Weekdays only",1,40030100,"51049661"
"2635","708-1-1","708",1,"Ave Louis Pasteur - Andrew Station","Weekdays only",1,40030103,"51049660"
"2636","1-_-0","1",0,"Nubian Station - Harvard Square","",1,50010000,"51092378"
